INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
192017497,3115,,INVESTIGATE PERSON,E5,822,0,2019-03-08 17:30:00,2019,3,Friday,17,,GEORGETOWNE DR,42.25845291,-71.14489229,"(42.25845291, -71.14489229)"
192017456,613,,LARCENY SHOPLIFTING,A1,94,0,2019-03-08 17:34:00,2019,3,Friday,17,,FANEUIL HALL MARKETPLACE,42.35997956,-71.05474138,"(42.35997956, -71.05474138)"
192017471,3109,,SERVICE TO OTHER PD INSIDE OF MA.,A7, ,0,2019-03-08 17:36:00,2019,3,Friday,17,,BORDER ST,42.37787561,-71.03995212,"(42.37787561, -71.03995212)"
192017463,613,,LARCENY SHOPLIFTING,D4,143,0,2019-03-08 17:43:00,2019,3,Friday,17,,BOYLSTON ST,42.3486237,-71.08277641,"(42.3486237, -71.08277641)"
192017464,3301,,VERBAL DISPUTE,B3,469,0,2019-03-08 17:47:00,2019,3,Friday,17,,HIAWATHA RD,42.27683743,-71.09526444,"(42.27683743, -71.09526444)"
192017457,724,,AUTO THEFT,E13,648,0,2019-03-08 17:58:00,2019,3,Friday,17,,MCBRIDE ST,42.30600888,-71.11322104,"(42.30600888, -71.11322104)"
192018044,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,792,0,2019-03-08 18:00:00,2019,3,Friday,18,,BOULEVARD TER,42.34717069,-71.13952022,"(42.34717069, -71.13952022)"
192018010,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,776,0,2019-03-08 18:00:00,2019,3,Friday,18,,SHEPARD ST,,,
192026096,617,,LARCENY THEFT FROM BUILDING,C6,205,0,2019-03-08 18:00:00,2019,3,Friday,18,,A ST,42.34844131,-71.04996526,"(42.34844131, -71.04996526)"
192017493,3820,,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B2, ,0,2019-03-08 18:28:00,2019,3,Friday,18,,BLUE HILL AVE,42.32470179,-71.07542687,"(42.32470179, -71.07542687)"
192017481,3125,,WARRANT ARREST,A1,94,0,2019-03-08 18:31:00,2019,3,Friday,18,,FANEUIL HALL MARKETPLACE,42.35997956,-71.05474138,"(42.35997956, -71.05474138)"
192017468,3115,,INVESTIGATE PERSON,E13,946,0,2019-03-08 18:32:00,2019,3,Friday,18,,SAINT ROSE ST,42.30460122,-71.11552142,"(42.30460122, -71.11552142)"
192017484,2906,,VAL - OPERATING UNREG/UNINS  CAR,A1,111,0,2019-03-08 18:45:00,2019,3,Friday,18,,TREMONT ST,42.35540726,-71.06312436,"(42.35540726, -71.06312436)"
192017476,3106,,PROPERTY - ACCIDENTAL DAMAGE,B3,441,0,2019-03-08 18:50:00,2019,3,Friday,18,,HARVARD ST,42.29549211,-71.08587043,"(42.29549211, -71.08587043)"
192017491,3410,,TOWED MOTOR VEHICLE,D14,776,0,2019-03-08 18:57:00,2019,3,Friday,18,,CHESTNUT HILL AVE,42.34488347,-71.15317347,"(42.34488347, -71.15317347)"
192017473,1842,,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A7,28,0,2019-03-08 18:59:00,2019,3,Friday,18,,PARIS ST,42.37130069,-71.0388843,"(42.37130069, -71.0388843)"
192017826,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,608,0,2019-03-08 19:00:00,2019,3,Friday,19,,JAMAICAWAY,42.32395484,-71.11485956,"(42.32395484, -71.11485956)"
192018595,3201,,PROPERTY - LOST,C11,395,0,2019-03-08 19:00:00,2019,3,Friday,19,,GALLIVAN BLVD,42.28013497,-71.06512537,"(42.28013497, -71.06512537)"
192017823,613,,LARCENY SHOPLIFTING,B2,186,0,2019-03-08 19:00:00,2019,3,Friday,19,,ALLSTATE RD,42.33015635,-71.06298608,"(42.33015635, -71.06298608)"
192017479,613,,LARCENY SHOPLIFTING,A1,117,0,2019-03-08 19:03:00,2019,3,Friday,19,,WASHINGTON ST,42.35174271,-71.06275944,"(42.35174271, -71.06275944)"
192017498,3114,,INVESTIGATE PROPERTY,B2,259,0,2019-03-08 19:06:00,2019,3,Friday,19,,MAGNOLIA ST,42.31478421,-71.07161001,"(42.31478421, -71.07161001)"
192017475,2907,,VAL - OPERATING AFTER REV/SUSP.,B2,300,0,2019-03-08 19:09:00,2019,3,Friday,19,,MARCELLA ST,42.32284082,-71.09534123,"(42.32284082, -71.09534123)"
192017511,670,,RECOVERED STOLEN PLATE,C11,338,0,2019-03-08 19:16:00,2019,3,Friday,19,,WINTER ST,42.30986423,-71.06259639,"(42.30986423, -71.06259639)"
192017526,2647,,THREATS TO DO BODILY HARM,B3,448,0,2019-03-08 19:20:00,2019,3,Friday,19,,WHITFIELD ST,42.29346966,-71.07512552,"(42.29346966, -71.07512552)"
192017478,802,,ASSAULT SIMPLE - BATTERY,C11,358,0,2019-03-08 19:27:00,2019,3,Friday,19,,LINDSEY ST,42.29768506,-71.068419,"(42.29768506, -71.068419)"
192017485,3006,,SICK/INJURED/MEDICAL - PERSON,E13,648,0,2019-03-08 19:36:00,2019,3,Friday,19,,CAROLINA AVE,42.30792362,-71.11229744,"(42.30792362, -71.11229744)"
192017488,423,,ASSAULT - AGGRAVATED,A15,41,0,2019-03-08 19:40:00,2019,3,Friday,19,,VINE ST,42.37663155,-71.05593199,"(42.37663155, -71.05593199)"
192017490,2647,,THREATS TO DO BODILY HARM,D14,793,0,2019-03-08 19:50:00,2019,3,Friday,19,,COMMONWEALTH AVE,42.34989641,-71.13143453,"(42.34989641, -71.13143453)"
192017733,3502,,MISSING PERSON - LOCATED,C11,355,0,2019-03-08 20:00:00,2019,3,Friday,20,,GIBSON ST,42.29755522,-71.05970914,"(42.29755522, -71.05970914)"
192017499,3006,,SICK/INJURED/MEDICAL - PERSON,A15,900,0,2019-03-08 20:00:00,2019,3,Friday,20,,O'MEARA CT,42.37836884,-71.058719,"(42.37836884, -71.058719)"
192017579,802,,ASSAULT SIMPLE - BATTERY,D14,755,0,2019-03-08 20:00:00,2019,3,Friday,20,,WASHINGTON ST,42.35157065,-71.17034664,"(42.35157065, -71.17034664)"
192021253,616,,LARCENY THEFT OF BICYCLE,A15,56,0,2019-03-08 20:00:00,2019,3,Friday,20,,THOMPSON SQ,42.37515129,-71.06396424,"(42.37515129, -71.06396424)"
192017495,802,,ASSAULT SIMPLE - BATTERY,A1,115,0,2019-03-08 20:01:00,2019,3,Friday,20,,SOUTH ST,42.35015229,-71.05753307,"(42.35015229, -71.05753307)"
192017643,1402,,VANDALISM,E18,479,0,2019-03-08 20:30:00,2019,3,Friday,20,,CUMMINS HWY,42.27064878,-71.10194317,"(42.27064878, -71.10194317)"
192017500,3802,,M/V ACCIDENT - PROPERTY  DAMAGE,E18,503,0,2019-03-08 20:37:00,2019,3,Friday,20,,CANTERBURY ST,42.28523716,-71.10971214,"(42.28523716, -71.10971214)"
192017510,802,,ASSAULT SIMPLE - BATTERY,C11,244,0,2019-03-08 20:40:00,2019,3,Friday,20,,HOWES ST,42.31792528,-71.05784816,"(42.31792528, -71.05784816)"
192017496,613,,LARCENY SHOPLIFTING,D4,624,0,2019-03-08 20:43:00,2019,3,Friday,20,,BOYLSTON ST,42.34489582,-71.09659189,"(42.34489582, -71.09659189)"
192017503,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,22,0,2019-03-08 20:44:00,2019,3,Friday,20,,HAVRE ST,42.37495117,-71.03587938,"(42.37495117, -71.03587938)"
192017502,1843,,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A7, ,0,2019-03-08 20:47:00,2019,3,Friday,20,,BORDER ST,42.37787561,-71.03995212,"(42.37787561, -71.03995212)"
192017501,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,A7,16,0,2019-03-08 21:03:00,2019,3,Friday,21,,CONDOR ST,42.3825799,-71.03184172,"(42.3825799, -71.03184172)"
192017513,3006,,SICK/INJURED/MEDICAL - PERSON,C11,407,0,2019-03-08 21:13:00,2019,3,Friday,21,,WASHINGTON ST,42.2734203,-71.07000034,"(42.2734203, -71.07000034)"
192017508,3301,,VERBAL DISPUTE,B3,466,0,2019-03-08 21:19:00,2019,3,Friday,21,,BLUE HILL AVE,42.28389636,-71.09168027,"(42.28389636, -71.09168027)"
192017519,3115,,INVESTIGATE PERSON,C6,193,0,2019-03-08 21:24:00,2019,3,Friday,21,,VINTON ST,42.32995501,-71.05369683,"(42.32995501, -71.05369683)"
192018191,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,434,0,2019-03-08 21:30:00,2019,3,Friday,21,,DYER ST,42.28300167,-71.0796649,"(42.28300167, -71.0796649)"
192017515,1402,,VANDALISM,D14,803,0,2019-03-08 21:32:00,2019,3,Friday,21,,BLAINE ST,42.35601637,-71.13776424,"(42.35601637, -71.13776424)"
192017506,1810,,DRUGS - SALE / MANUFACTURING,E13,289,0,2019-03-08 21:33:00,2019,3,Friday,21,,WASHINGTON ST,42.30971846,-71.10429435,"(42.30971846, -71.10429435)"
192017512,2907,,VAL - OPERATING AFTER REV/SUSP.,A1,94,0,2019-03-08 21:35:00,2019,3,Friday,21,,CHATHAM ST,42.35969513,-71.05401305,"(42.35969513, -71.05401305)"
192017514,3301,,VERBAL DISPUTE,B2,326,0,2019-03-08 21:48:00,2019,3,Friday,21,,FAYSTON ST,42.31260529,-71.07624162,"(42.31260529, -71.07624162)"
192017518,3112,,LANDLORD - TENANT SERVICE,B3,432,0,2019-03-08 21:50:00,2019,3,Friday,21,,WOODROW AVE,42.2875644,-71.08223784,"(42.2875644, -71.08223784)"
192018508,619,,LARCENY ALL OTHERS,B3,945,0,2019-03-08 22:00:00,2019,3,Friday,22,,WESTVIEW ST,42.29091856,-71.08767817,"(42.29091856, -71.08767817)"
192017521,3301,,VERBAL DISPUTE,B3,422,0,2019-03-08 22:11:00,2019,3,Friday,22,,RIVER ST,42.27153937,-71.07929623,"(42.27153937, -71.07929623)"
192017524,3006,,SICK/INJURED/MEDICAL - PERSON,C11,247,0,2019-03-08 22:13:00,2019,3,Friday,22,,TREADWAY RD,42.31323294,-71.05813015,"(42.31323294, -71.05813015)"
192017528,3006,,SICK/INJURED/MEDICAL - PERSON,E5,724,0,2019-03-08 22:15:00,2019,3,Friday,22,,VFW PKWY,42.26932087,-71.17204941,"(42.26932087, -71.17204941)"
192017522,3115,,INVESTIGATE PERSON,B3,453,0,2019-03-08 22:18:00,2019,3,Friday,22,,SCHOOL ST,42.29702731,-71.07576542,"(42.29702731, -71.07576542)"
192017523,3820,,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,A1,124,0,2019-03-08 22:26:00,2019,3,Friday,22,,HARRISON AVE,42.35230232,-71.0613335,"(42.35230232, -71.0613335)"
192017525,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,214,0,2019-03-08 22:53:00,2019,3,Friday,22,,W BROADWAY,42.33731427,-71.04852331,"(42.33731427, -71.04852331)"
192017529,3006,,SICK/INJURED/MEDICAL - PERSON,B3,469,0,2019-03-08 22:57:00,2019,3,Friday,22,,HIAWATHA RD,42.27683743,-71.09526444,"(42.27683743, -71.09526444)"
192017649,1402,,VANDALISM,A7,907,0,2019-03-08 23:00:00,2019,3,Friday,23,,SUMNER ST,42.36996387,-71.04221814,"(42.36996387, -71.04221814)"
192017527,1402,,VANDALISM,E13,584,1,2019-03-08 23:08:00,2019,3,Friday,23,,HEATH ST,42.32610066,-71.10433339,"(42.32610066, -71.10433339)"
192017531,3006,,SICK/INJURED/MEDICAL - PERSON,A1,120,0,2019-03-08 23:12:00,2019,3,Friday,23,,PARK PLZ,42.35143471,-71.06969338,"(42.35143471, -71.06969338)"
192017544,3108,,"FIRE REPORT - HOUSE, BUILDING, ETC.",B2,603,0,2019-03-08 23:40:00,2019,3,Friday,23,,CALUMET ST,42.33219853,-71.10518008,"(42.33219853, -71.10518008)"
192017535,3802,,M/V ACCIDENT - PROPERTY  DAMAGE,C6,206,0,2019-03-08 23:58:00,2019,3,Friday,23,,SEAPORT BLVD,42.35134362,-71.04476851,"(42.35134362, -71.04476851)"
192017960,1402,,VANDALISM,B3,430,0,2019-03-09 00:00:00,2019,3,Saturday,0,,WOODROW AVE,42.28576073,-71.09030352,"(42.28576073, -71.09030352)"
192026424,2629,,HARASSMENT,C11,257,0,2019-03-09 00:00:00,2019,3,Saturday,0,,DOWNER AVE,42.31224816,-71.06239933,"(42.31224816, -71.06239933)"
192017630,1415,,GRAFFITI,D4,133,0,2019-03-09 00:00:00,2019,3,Saturday,0,,COMMONWEALTH AVE,42.35317347,-71.07266837,"(42.35317347, -71.07266837)"
192017635,1402,,VANDALISM,D4,133,0,2019-03-09 00:00:00,2019,3,Saturday,0,,COMMONWEALTH AVE,42.35317347,-71.07266837,"(42.35317347, -71.07266837)"
192018697,3115,,INVESTIGATE PERSON,A1,108,0,2019-03-09 00:00:00,2019,3,Saturday,0,,CONGRESS ST,42.35475511,-71.05476496,"(42.35475511, -71.05476496)"
192017631,1415,,GRAFFITI,D4,133,0,2019-03-09 00:00:00,2019,3,Saturday,0,,COMMONWEALTH AVE,42.35317347,-71.07266837,"(42.35317347, -71.07266837)"
192070434,3115,,INVESTIGATE PERSON,C6,193,0,2019-03-09 00:00:00,2019,3,Saturday,0,,JENKINS ST,42.33046929,-71.05337438,"(42.33046929, -71.05337438)"
192017558,521,,BURGLARY - RESIDENTIAL - ATTEMPT,B2,298,0,2019-03-09 00:04:00,2019,3,Saturday,0,,ROCKLAND ST,42.32281341,-71.08685355,"(42.32281341, -71.08685355)"
192018038,3201,,PROPERTY - LOST,A1,75,0,2019-03-09 00:09:00,2019,3,Saturday,0,,PORTLAND ST,42.36423829,-71.06165519,"(42.36423829, -71.06165519)"
192017538,3801,,M/V ACCIDENT - OTHER,B3, ,0,2019-03-09 00:10:00,2019,3,Saturday,0,,HARVARD ST,,,
192017536,802,,ASSAULT SIMPLE - BATTERY,A1,118,0,2019-03-09 00:11:00,2019,3,Saturday,0,,BOYLSTON ST,42.35241803,-71.06525502,"(42.35241803, -71.06525502)"
192018236,616,,LARCENY THEFT OF BICYCLE,D4, ,0,2019-03-09 00:15:00,2019,3,Saturday,0,,COLUMBUS AVE,,,
192017537,3109,,SERVICE TO OTHER PD INSIDE OF MA.,C6,223,0,2019-03-09 00:21:00,2019,3,Saturday,0,,E SECOND ST,42.33741985,-71.02962769,"(42.33741985, -71.02962769)"
192017551,3115,,INVESTIGATE PERSON,B2,319,0,2019-03-09 00:23:00,2019,3,Saturday,0,,NAZING CT,42.30752429,-71.08720474,"(42.30752429, -71.08720474)"
192017539,3301,,VERBAL DISPUTE,B2,312,0,2019-03-09 00:45:00,2019,3,Saturday,0,,HARRISHOF ST,42.31688122,-71.08874076,"(42.31688122, -71.08874076)"
192017821,3115,,INVESTIGATE PERSON,C6,214,0,2019-03-09 00:47:00,2019,3,Saturday,0,,W FIFTH ST,42.33598499,-71.0500829,"(42.33598499, -71.0500829)"
192017543,3115,,INVESTIGATE PERSON,C6,214,0,2019-03-09 01:09:00,2019,3,Saturday,1,,W BROADWAY,42.33611188,-71.04665438,"(42.33611188, -71.04665438)"
192017542,423,,ASSAULT - AGGRAVATED,A1, ,0,2019-03-09 01:28:00,2019,3,Saturday,1,,BEDFORD ST,,,
192017545,3301,,VERBAL DISPUTE,E18,479,0,2019-03-09 01:39:00,2019,3,Saturday,1,,RUGBY RD,42.27060203,-71.10360609,"(42.27060203, -71.10360609)"
192017616,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2019-03-09 01:45:00,2019,3,Saturday,1,,PRENTISS ST,42.33380518,-71.09377602,"(42.33380518, -71.09377602)"
192017557,3301,,VERBAL DISPUTE,B2,308,0,2019-03-09 01:52:00,2019,3,Saturday,1,,HAROLD PARK,42.31933503,-71.0879699,"(42.31933503, -71.0879699)"
192017546,3006,,SICK/INJURED/MEDICAL - PERSON,C11,336,0,2019-03-09 01:58:00,2019,3,Saturday,1,,BOWDOIN ST,42.30573966,-71.06762366,"(42.30573966, -71.06762366)"
192017548,3802,,M/V ACCIDENT - PROPERTY  DAMAGE,E18,556,0,2019-03-09 02:01:00,2019,3,Saturday,2,,CANTERBURY ST,,,
192017547,3006,,SICK/INJURED/MEDICAL - PERSON,B2,281,0,2019-03-09 02:02:00,2019,3,Saturday,2,,KEARSARGE AVE,42.32685009,-71.08213199,"(42.32685009, -71.08213199)"
192017559,1402,,VANDALISM,B2,282,0,2019-03-09 02:06:00,2019,3,Saturday,2,,WASHINGTON ST,42.32925893,-71.08482406,"(42.32925893, -71.08482406)"
192017550,3301,,VERBAL DISPUTE,D14,791,0,2019-03-09 02:15:00,2019,3,Saturday,2,,COMMONWEALTH AVE,42.34417693,-71.14231313,"(42.34417693, -71.14231313)"
192017549,802,,ASSAULT SIMPLE - BATTERY,D14,778,0,2019-03-09 02:26:00,2019,3,Saturday,2,,WASHINGTON ST,42.34905589,-71.15049853,"(42.34905589, -71.15049853)"
192017552,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,211,0,2019-03-09 02:44:00,2019,3,Saturday,2,,E ST,42.3366372,-71.05066457,"(42.3366372, -71.05066457)"
192017553,423,,ASSAULT - AGGRAVATED,C6,177,0,2019-03-09 02:53:00,2019,3,Saturday,2,,MASSACHUSETTS AVE,42.33152137,-71.0708531,"(42.33152137, -71.0708531)"
192017556,413,,ASSAULT - AGGRAVATED - BATTERY,A1,96,0,2019-03-09 03:05:00,2019,3,Saturday,3,,E INDIA ROW,42.35840135,-71.0504156,"(42.35840135, -71.0504156)"
192017603,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,795,0,2019-03-09 03:10:00,2019,3,Saturday,3,,CAMBRIDGE ST,42.35309957,-71.1386688,"(42.35309957, -71.1386688)"
192017564,802,,ASSAULT SIMPLE - BATTERY,A1,115,0,2019-03-09 03:57:00,2019,3,Saturday,3,,KNEELAND ST,42.34974099,-71.05801621,"(42.34974099, -71.05801621)"
192017568,802,,ASSAULT SIMPLE - BATTERY,B3,944,0,2019-03-09 04:00:00,2019,3,Saturday,4,,STRATTON ST,42.28881211,-71.08513156,"(42.28881211, -71.08513156)"
192017565,3006,,SICK/INJURED/MEDICAL - PERSON,B2,258,0,2019-03-09 04:08:00,2019,3,Saturday,4,,COLUMBIA RD,42.31959287,-71.06260703,"(42.31959287, -71.06260703)"
192017563,3114,,INVESTIGATE PROPERTY,C11,357,1,2019-03-09 04:09:00,2019,3,Saturday,4,,GREENBRIER ST,42.29937494,-71.07194618,"(42.29937494, -71.07194618)"
192017567,802,,ASSAULT SIMPLE - BATTERY,E13,304,0,2019-03-09 04:22:00,2019,3,Saturday,4,,WASHINGTON ST,42.31667103,-71.09743708,"(42.31667103, -71.09743708)"
192017571,3109,,SERVICE TO OTHER PD INSIDE OF MA.,D4, ,0,2019-03-09 05:27:00,2019,3,Saturday,5,,W CONCORD ST,,,
192017570,2619,,FUGITIVE FROM JUSTICE,D4,572,0,2019-03-09 05:27:00,2019,3,Saturday,5,,W CONCORD ST,,,
192017572,1832,,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,D14,780,0,2019-03-09 05:30:00,2019,3,Saturday,5,,N BEACON ST,42.35595666,-71.14830897,"(42.35595666, -71.14830897)"
182069317,1402,,VANDALISM,C6,175,0,2019-03-09 05:30:00,2019,3,Saturday,5,,BRADSTON ST,42.33374631,-71.07020357,"(42.33374631, -71.07020357)"
192017588,1415,,GRAFFITI,D4,132,0,2019-03-09 05:43:00,2019,3,Saturday,5,,DARTMOUTH ST,42.35225433,-71.07841092,"(42.35225433, -71.07841092)"
192017581,1415,,GRAFFITI,D4,130,0,2019-03-09 05:43:00,2019,3,Saturday,5,,BOYLSTON ST,42.34980163,-71.07840982,"(42.34980163, -71.07840982)"
192017594,1415,,GRAFFITI,D4, ,0,2019-03-09 05:43:00,2019,3,Saturday,5,,AGUADILLA ST,42.34189293,-71.07408316,"(42.34189293, -71.07408316)"
192017573,1415,,GRAFFITI,D4,149,0,2019-03-09 05:43:00,2019,3,Saturday,5,,DARTMOUTH ST,42.34767055,-71.07620746,"(42.34767055, -71.07620746)"
192017587,1402,,VANDALISM,D4,130,0,2019-03-09 05:43:00,2019,3,Saturday,5,,CLARENDON ST,42.35025567,-71.07500549,"(42.35025567, -71.07500549)"
192017589,1415,,GRAFFITI,D4,132,0,2019-03-09 05:43:00,2019,3,Saturday,5,,DARTMOUTH ST,42.35265947,-71.07860973,"(42.35265947, -71.07860973)"
192017584,1415,,GRAFFITI,D4, ,0,2019-03-09 05:43:00,2019,3,Saturday,5,,EXETER ST,42.34828748,-71.07891777,"(42.34828748, -71.07891777)"
192017637,1415,,GRAFFITI,D4,132,0,2019-03-09 05:43:00,2019,3,Saturday,5,,COMMONWEALTH AVE,42.3529128,-71.07508905,"(42.3529128, -71.07508905)"
192018301,1415,,GRAFFITI,D4,137,0,2019-03-09 05:43:00,2019,3,Saturday,5,,COMMONWEALTH AVE,42.3514107,-71.07920859,"(42.3514107, -71.07920859)"
192017585,1402,,VANDALISM,D4,137,0,2019-03-09 05:43:00,2019,3,Saturday,5,,COMMONWEALTH AVE,42.3514107,-71.07920859,"(42.3514107, -71.07920859)"
192017638,1415,,GRAFFITI,D4,133,0,2019-03-09 05:43:00,2019,3,Saturday,5,,NEWBURY ST,42.35117994,-71.0766661,"(42.35117994, -71.0766661)"
192017593,1415,,GRAFFITI,D4, ,0,2019-03-09 05:43:00,2019,3,Saturday,5,,MONTGOMERY ST,,,
192017586,1415,,GRAFFITI,D4,133,0,2019-03-09 05:43:00,2019,3,Saturday,5,,DARTMOUTH ST,,,
192018291,1415,,GRAFFITI,D4,152,0,2019-03-09 05:43:00,2019,3,Saturday,5,,TREMONT ST,42.34372952,-71.07206989,"(42.34372952, -71.07206989)"
192017580,1415,,GRAFFITI,D4,133,0,2019-03-09 05:43:00,2019,3,Saturday,5,,DARTMOUTH ST,42.35148648,-71.07802429,"(42.35148648, -71.07802429)"
192017591,1415,,GRAFFITI,D4,152,0,2019-03-09 05:43:00,2019,3,Saturday,5,,TREMONT ST,42.34372952,-71.07206989,"(42.34372952, -71.07206989)"
192017590,1415,,GRAFFITI,D4, ,0,2019-03-09 05:43:00,2019,3,Saturday,5,,BERKELEY ST,42.35060215,-71.0727333,"(42.35060215, -71.0727333)"
192017725,3115,,INVESTIGATE PERSON,E5,560,0,2019-03-09 06:00:00,2019,3,Saturday,6,,POPLAR ST,42.2838022,-71.128362,"(42.2838022, -71.128362)"
192017599,3410,,TOWED MOTOR VEHICLE,A7,33,0,2019-03-09 07:37:00,2019,3,Saturday,7,,SUMNER ST,42.3665109,-71.03430397,"(42.3665109, -71.03430397)"
192018057,2670,,CRIMINAL HARASSMENT,C11,340,0,2019-03-09 08:00:00,2019,3,Saturday,8,,PERCIVAL ST,42.30758124,-71.0643074,"(42.30758124, -71.0643074)"
192017578,3410,,TOWED MOTOR VEHICLE,A15,54,0,2019-03-09 08:07:00,2019,3,Saturday,8,,BUNKER HILL ST,42.38043098,-71.06561252,"(42.38043098, -71.06561252)"
192017576,3001,,DEATH INVESTIGATION,B2,911,0,2019-03-09 08:09:00,2019,3,Saturday,8,,RUGGLES ST,42.3362714,-71.09187631,"(42.3362714, -71.09187631)"
192018293,1402,,VANDALISM,E18,521,0,2019-03-09 08:30:00,2019,3,Saturday,8,,MAPLE ST,42.25444499,-71.12242764,"(42.25444499, -71.12242764)"
192017596,3114,,INVESTIGATE PROPERTY,E13,578,0,2019-03-09 08:30:00,2019,3,Saturday,8,,CHESTNUT AVE,42.31866497,-71.10560486,"(42.31866497, -71.10560486)"
192017598,3410,,TOWED MOTOR VEHICLE,A7,34,0,2019-03-09 08:33:00,2019,3,Saturday,8,,MARGINAL ST,42.36557434,-71.03650424,"(42.36557434, -71.03650424)"
192017582,617,,LARCENY THEFT FROM BUILDING,A15,39,0,2019-03-09 09:12:00,2019,3,Saturday,9,,CHARLES RIVER AVE,42.37056273,-71.06077328,"(42.37056273, -71.06077328)"
192017583,802,,ASSAULT SIMPLE - BATTERY,E13,572,0,2019-03-09 09:19:00,2019,3,Saturday,9,,IFFLEY RD,42.31236616,-71.09933743,"(42.31236616, -71.09933743)"
192017600,3301,,VERBAL DISPUTE,B3,448,0,2019-03-09 09:22:00,2019,3,Saturday,9,,MILLET ST,42.29368737,-71.07692426,"(42.29368737, -71.07692426)"
192017592,3410,,TOWED MOTOR VEHICLE,C6,222,0,2019-03-09 09:40:00,2019,3,Saturday,9,,E FIRST ST,42.33807977,-71.03937478,"(42.33807977, -71.03937478)"
192017607,3006,,SICK/INJURED/MEDICAL - PERSON,D4,133,0,2019-03-09 09:59:00,2019,3,Saturday,9,,NEWBURY ST,42.35237061,-71.07227176,"(42.35237061, -71.07227176)"
192017605,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,C11,342,0,2019-03-09 10:01:00,2019,3,Saturday,10,,HOMES AVE,42.30288386,-71.06918801,"(42.30288386, -71.06918801)"
192017617,3125,,WARRANT ARREST,C6,186,0,2019-03-09 10:06:00,2019,3,Saturday,10,,MASSACHUSETTS AVE,42.32553789,-71.06579596,"(42.32553789, -71.06579596)"
192017614,3109,,SERVICE TO OTHER PD INSIDE OF MA.,B3,429,0,2019-03-09 10:08:00,2019,3,Saturday,10,,THEODORE ST,42.28406974,-71.08824924,"(42.28406974, -71.08824924)"
192017609,3501,,MISSING PERSON,C11,350,0,2019-03-09 10:11:00,2019,3,Saturday,10,,LEONARD ST,42.30200887,-71.05696818,"(42.30200887, -71.05696818)"
192017615,3006,,SICK/INJURED/MEDICAL - PERSON,D4,270,0,2019-03-09 10:14:00,2019,3,Saturday,10,,NORTHAMPTON ST,42.33395113,-71.07538943,"(42.33395113, -71.07538943)"
192019809,617,,LARCENY THEFT FROM BUILDING,A15,45,0,2019-03-09 10:19:00,2019,3,Saturday,10,,COOK ST,42.38044962,-71.06405183,"(42.38044962, -71.06405183)"
192018048,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,623,0,2019-03-09 10:25:00,2019,3,Saturday,10,,NEWBURY ST,42.34802558,-71.09622623,"(42.34802558, -71.09622623)"
192017610,3002,,ANIMAL CONTROL - DOG BITES - ETC.,D4,273,0,2019-03-09 10:30:00,2019,3,Saturday,10,,MASSACHUSETTS AVE,42.33899328,-71.08008598,"(42.33899328, -71.08008598)"
192017611,3115,,INVESTIGATE PERSON,B2,311,0,2019-03-09 10:57:00,2019,3,Saturday,10,,BLUE HILL AVE,42.31656414,-71.0781156,"(42.31656414, -71.0781156)"
192017636,1402,,VANDALISM,C11,461,0,2019-03-09 10:57:00,2019,3,Saturday,10,,BOWDOIN AVE,42.30234401,-71.07630374,"(42.30234401, -71.07630374)"
192017836,3208,,PROPERTY - MISSING,A1,75,0,2019-03-09 11:00:00,2019,3,Saturday,11,,CAUSEWAY ST,42.36474286,-71.06256986,"(42.36474286, -71.06256986)"
192018183,617,,LARCENY THEFT FROM BUILDING,A1,85,0,2019-03-09 11:00:00,2019,3,Saturday,11,,PRINCE ST,42.36545544,-71.05590279,"(42.36545544, -71.05590279)"
192017624,3410,,TOWED MOTOR VEHICLE,E13,652,0,2019-03-09 11:08:00,2019,3,Saturday,11,,SOUTH ST,42.30270794,-71.11449118,"(42.30270794, -71.11449118)"
192017621,3115,,INVESTIGATE PERSON,E18,496,0,2019-03-09 11:16:00,2019,3,Saturday,11,,HYDE PARK AVE,42.26701074,-71.12096175,"(42.26701074, -71.12096175)"
